old_path,model,implementation,dataset,context_mode,feature_set,purpose,scope,is_pipeline,is_benchmark,is_smoke,is_analysis,is_ablation,is_modality_missing,is_formal,is_official,is_paper_aligned,is_project_variant,entrypoint,referenced_configs,referenced_scripts,feature_path,output_path,candidate_new_path,risk_level,confidence,manual_review,notes,yaml_top_level_keys,model_key,model_variant,causal_flag,split,validation_session,test_session,seed,task,parent_base_config,pipeline_stages,checkpoint_path,runtime_keys,modality_settings,missing_modality_settings,provenance_evidence
configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,,,,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,medium,high,NO,Smoke evidence: pipeline identity and referenced train config mark smoke and evaluation.max_batches=2; purpose remains formal.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,formal,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,,,,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav_quick.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,formal,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,,,,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav_smoke.yaml,medium,high,NO,Smoke evidence: pipeline identity and referenced train config mark smoke and evaluation.max_batches=2; purpose remains formal.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,formal,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,,,,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_past_all_causal_tav.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,context_ablation,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,,,,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w0_tav.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,context_ablation,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,,,,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w1_tav.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,context_ablation,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,,,,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w3_tav.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,context_ablation,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,,,,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w5_tav.yaml,high,high,NO,Distinct context-ablation pipeline identity retained; candidate path is unique after correcting path generation; no YAML move or edit.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,context_ablation,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,,,,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_a.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,modality_ablation,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,,,,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_av.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,modality_ablation,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,,,,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_t.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,modality_ablation,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,,,,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_ta.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,modality_ablation,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,,,,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_tav.yaml,high,high,NO,Distinct modality-ablation pipeline identity retained; candidate path is unique after correcting path generation; no YAML move or edit.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,modality_ablation,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,,,,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_tv.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,modality_ablation,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,,,,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_v.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,modality_ablation,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr3e4_cosine.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,missing_modality,pipeline,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w5_tav.yaml,,,,configs/benchmarks/ablations/missing_modality/pipelines/multidag_cl/legacy_mmgcn_features/missing_eval_from_context_w5_tav.yaml,high,high,NO,Collision resolved for Config Batch 7: retain this independent missing-modality config for the original formal context_w5_tav source run; referenced_configs records the source pipeline and the canonical filename preserves the distinct run semantics.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,test,,,,missing_modality,,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,"[""TAV"", ""TA"", ""TV"", ""AV"", ""T"", ""A"", ""V"", ""missing_text"", ""missing_audio"", ""missing_visual""]",legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,missing_modality,pipeline,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_candidate.yaml,,,,configs/benchmarks/ablations/missing_modality/pipelines/multidag_cl/legacy_mmgcn_features/missing_eval_from_stable_context_w5_tav.yaml,high,high,NO,Collision resolved for Config Batch 7: retain this independent missing-modality config for the stable context_w5_tav source run; referenced_configs records the source pipeline and the canonical filename preserves the distinct run semantics.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,test,,,,missing_modality,,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,"[""TAV"", ""TA"", ""TV"", ""AV"", ""T"", ""A"", ""V"", ""missing_text"", ""missing_audio"", ""missing_visual""]",legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_past_all_causal_tav_stable_candidate.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w0_tav_stable_candidate.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w3_tav_stable_candidate.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_dropout01.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_dropout02.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_graph1.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_linear_encoder.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
